Nome_Municipio,UF,Taxa_Alfabetizacao,Pop_Alfabetizada,Populacao_Total,Vulnerabilidade_Real,Vulnerabilidade_Prevista,Score_Previsao,Previsao_Correta,prop_15_19,prop_20_24,prop_25_34,prop_35_44,prop_45_54,prop_55_64,prop_65_mais,prop_brancos,prop_pretos,prop_pardos,prop_amarelos,prop_indigenas,prop_homens,prop_mulheres
Jataizinho,PR,92.78,8800,9485,Média,Média,1.0,True,0.08782287822878229,0.09583552978386926,0.173537163943068,0.18228782287822878,0.1651027938850817,0.1382182393252504,0.15719557195571957,0.5939905113336847,0.058724301528729574,0.33136531365313654,0.01518186610437533,0.0007380073800738007,0.4845545598313126,0.5154454401686874
Cocal de Telha,PI,75.37,2999,3979,Média,Média,1.0,True,0.10831867303342549,0.09449610454888163,0.14928373963307365,0.2013068610203569,0.16034179442070873,0.13018346318170396,0.15606936416184972,0.13018346318170396,0.09323950741392309,0.7763257099773813,0.00025131942699170643,0.0,0.4923347574767529,0.5076652425232471
Iracema do Oeste,PR,88.6,1717,1938,Média,Média,1.0,True,0.07481940144478844,0.06811145510835913,0.15944272445820434,0.16615067079463364,0.18885448916408668,0.18472652218782248,0.15789473684210525,0.6166150670794633,0.04437564499484004,0.33384932920536636,0.005159958720330237,0.0,0.5,0.5
Rio Real,BA,81.29,22459,27629,Média,Média,1.0,True,0.10557747294509393,0.0951174490571501,0.185421115494589,0.19910239241376815,0.1630895074016432,0.12266097216692605,0.12903109052082956,0.20616019399905897,0.09848347750551956,0.6939085743240798,0.0005791016685366824,0.0008686525028050237,0.4876036049078866,0.5123963950921133
Regeneração,PI,74.82,9832,13141,Média,Média,1.0,True,0.1058519138573929,0.08591431397914923,0.17266570276234686,0.19617989498516095,0.14717297009360017,0.13735636557339623,0.15485883874895365,0.12396316870862187,0.25926489612662657,0.6154782741039495,0.0,0.00129366106080207,0.47682824746975117,0.5231717525302488
Santa Cecília do Sul,RS,95.65,1320,1380,Média,Média,1.0,True,0.06086956521739131,0.09420289855072464,0.14492753623188406,0.13333333333333333,0.1681159420289855,0.18333333333333332,0.21521739130434783,0.8246376811594203,0.029710144927536233,0.1427536231884058,0.0,0.002898550724637681,0.49927536231884057,0.5007246376811594
Riachuelo,SE,87.22,5734,6574,Média,Média,1.0,True,0.12032248250684514,0.11134773349558869,0.1829936111956191,0.21067843017949497,0.16184971098265896,0.1143900212960146,0.09841801034377852,0.13644660784910254,0.23836324916337084,0.6221478551871007,0.001673258290234256,0.0013690295101916642,0.4729236385762093,0.5270763614237907
União Paulista,SP,93.3,1169,1253,Média,Média,1.0,True,0.09098164405426976,0.09816440542697526,0.1787709497206704,0.18515562649640863,0.15003990422984836,0.14365522745411013,0.15323224261771748,0.5570630486831604,0.09736632083000799,0.34317637669592976,0.0023942537909018356,0.0,0.49880287310454907,0.5011971268954509
Paiva,MG,91.87,1153,1255,Média,Média,1.0,True,0.05896414342629482,0.06454183266932272,0.13705179282868526,0.15617529880478087,0.17051792828685258,0.19362549800796813,0.21912350597609562,0.47410358565737054,0.07649402390438247,0.44860557768924303,0.0007968127490039841,0.0,0.500398406374502,0.499601593625498
Afonso Bezerra,RN,77.37,6651,8596,Média,Média,1.0,True,0.10144253140995813,0.10725919032107957,0.1850860865518846,0.17566309911586783,0.15879478827361562,0.1382038157282457,0.13355048859934854,0.25825965565379244,0.1338994881340158,0.6055141926477431,0.0020939972080037225,0.00023266635644485808,0.5026756630991158,0.4973243369008841
Osasco,SP,97.19,576170,592821,Baixa,Baixa,1.0,True,0.08208042562594779,0.0911911015298041,0.19320334468583267,0.2072936012725595,0.16653256210559342,0.134060702977796,0.1256382618024665,0.5165623350050015,0.10123460538678623,0.37257620765796085,0.008835719382410541,0.0007911325678408829,0.4677297194262686,0.5322702805737314
Divisópolis,MG,81.07,6831,8426,Média,Média,1.0,True,0.08924756705435556,0.10384524092095894,0.19487301210538807,0.19166864467125563,0.15416567766437217,0.12188464277237124,0.14431521481129836,0.2316638974602421,0.10111559458817944,0.6637787799667695,0.0014241633040588653,0.0020175646807500595,0.5105625445051033,0.48943745549489676
Fazenda Vilanova,RS,95.57,3281,3433,Média,Média,1.0,True,0.09175648121176813,0.08563938246431692,0.17273521701136033,0.17186134576172443,0.16690940868045442,0.1479755316050102,0.16312263326536558,0.8307602679871833,0.05534517914360618,0.11302068161957472,0.00029129041654529564,0.0005825808330905913,0.49723274104281967,0.5027672589571803
Jesúpolis,GO,86.64,1472,1699,Média,Média,1.0,True,0.07828134196586227,0.06768687463213655,0.13713949381989404,0.1583284284873455,0.19717480871100648,0.17363154796939376,0.1877575044143614,0.26839317245438493,0.06003531489111242,0.6698057680988817,0.0,0.0017657445556209534,0.5114773396115362,0.4885226603884638
Timbé do Sul,SC,94.13,4189,4450,Média,Média,1.0,True,0.08202247191011236,0.07685393258426966,0.1701123595505618,0.1851685393258427,0.16269662921348316,0.15617977528089888,0.16696629213483147,0.8624719101123596,0.027191011235955055,0.10898876404494381,0.0006741573033707865,0.0006741573033707865,0.5141573033707865,0.4858426966292135
Novo Horizonte do Sul,MS,89.7,3299,3678,Média,Média,1.0,True,0.08809135399673736,0.08319738988580751,0.19303969548667754,0.17727025557368134,0.16666666666666666,0.1506253398586188,0.14110929853181076,0.41979336595976074,0.05791190864600326,0.5163132137030995,0.002990755845568244,0.002990755845568244,0.5057096247960848,0.49429037520391517
Três Barras do Paraná,PR,90.17,8004,8877,Média,Média,1.0,True,0.08944463219556156,0.08313619466035822,0.16920130674777514,0.17427058690999211,0.16908865607750367,0.15872479441252677,0.15613382899628253,0.6980962036724119,0.026360256843528218,0.2749802861327025,0.00022530134054297624,0.0003379520108144643,0.49881716796214937,0.5011828320378506
Tenente Laurentino Cruz,RN,81.76,3698,4523,Média,Média,1.0,True,0.1165155869997789,0.09816493477780235,0.18925491930134866,0.22396639398629228,0.14636303338492151,0.10214459429582136,0.12359053725403493,0.43046650453239,0.05858943179305771,0.5093964183064338,0.0006632765863365023,0.0008843687817820031,0.49303559584346673,0.5069644041565333
Santa Teresa,ES,94.37,17943,19013,Média,Média,1.0,True,0.07284489559774891,0.0734760427076211,0.16436122652921686,0.19086940514384895,0.16567611634145057,0.15436806395624048,0.17840424972387314,0.6198390574869825,0.06311471098721927,0.3151527901961816,0.00042076473991479514,0.001472676589701783,0.49392520906748016,0.5060747909325198
Nanuque,MG,89.18,25244,28307,Média,Média,1.0,True,0.08450206662662946,0.07966227434910093,0.15914791394354752,0.19475748048185962,0.16045501112798954,0.145405730031441,0.17606952343943194,0.2397993429187127,0.13420708658635674,0.6229201257639453,0.0007771929204790335,0.002296251810506235,0.4721800261419437,0.5278199738580563
Jambeiro,SP,94.16,4852,5153,Média,Média,1.0,True,0.07878905491946439,0.07995342518921017,0.1684455656898894,0.1847467494663303,0.16980399767125945,0.15524936929943722,0.16301183776440908,0.6633029303318455,0.04754511934795265,0.28235979041335146,0.006015913060353192,0.0007762468464971861,0.5022317096836794,0.4977682903163206
Arambaré,RS,94.57,3291,3480,Média,Média,1.0,True,0.06091954022988506,0.06321839080459771,0.12442528735632184,0.14367816091954022,0.16120689655172413,0.2025862068965517,0.2439655172413793,0.8158045977011494,0.09913793103448276,0.08275862068965517,0.0011494252873563218,0.0011494252873563218,0.49137931034482757,0.5086206896551724
Oliveira de Fátima,TO,88.67,759,856,Média,Média,1.0,True,0.102803738317757,0.08878504672897196,0.16705607476635514,0.22429906542056074,0.17523364485981308,0.10981308411214953,0.13200934579439252,0.24532710280373832,0.07593457943925233,0.6787383177570093,0.0,0.0,0.4953271028037383,0.5046728971962616
Bagé,RS,96.54,92779,96106,Média,Média,1.0,True,0.08406342996274946,0.08930763948140595,0.1738913283249745,0.17566020851975944,0.15275841258610284,0.15510998272740514,0.16920899839760264,0.7069173620793707,0.11474829875345972,0.17649262272907,0.0008532245645433168,0.0009884918735562815,0.46544440513599566,0.5345555948640043
São José da Lapa,MG,96.59,20302,21018,Baixa,Baixa,1.0,True,0.08216766581025788,0.09724997621086688,0.1987344181178038,0.21043867161480637,0.1663811970691788,0.12622514035588542,0.11880293082120087,0.2666286040536683,0.17965553335236464,0.5509087448853364,0.001189456656199448,0.0016176610524312495,0.4841564373394234,0.5158435626605766
Timbiras,MA,71.2,13733,19288,Média,Média,1.0,True,0.13656159270012444,0.11323102447117378,0.19670261302364164,0.18301534632932392,0.13453961012028204,0.11540854417254251,0.12054126918291165,0.12458523434259643,0.10244711737868105,0.7715678141849854,0.0010369141435089175,0.00036291995022812114,0.48978639568643717,0.5102136043135629
Silvanópolis,TO,88.78,3426,3859,Média,Média,1.0,True,0.11376004146151852,0.08577351645504017,0.17154703291008033,0.18994558175693185,0.16480953614926147,0.11920186576833376,0.1549624254988339,0.12982637989116352,0.206789323658979,0.6571650686706401,0.0007774034724021767,0.005441824306815237,0.5055713915522156,0.4944286084477844
Pedro Régis,PB,74.45,3328,4470,Média,Média,1.0,True,0.1040268456375839,0.09932885906040269,0.16823266219239374,0.1843400447427293,0.1552572706935123,0.12147651006711409,0.167337807606264,0.3496644295302013,0.05123042505592841,0.5957494407158836,0.0022371364653243847,0.0011185682326621924,0.49843400447427294,0.5015659955257271
Paranã,TO,82.14,6655,8102,Média,Média,1.0,True,0.11034312515428289,0.08380646753887928,0.1706985929400148,0.19032337694396445,0.1611947667242656,0.12823994075536904,0.1553937299432239,0.07134040977536411,0.29313749691434215,0.631695877561096,0.0025919526042952356,0.0012342631449024932,0.5267835102443841,0.4732164897556159
Borrazópolis,PR,91.85,5919,6444,Média,Média,1.0,True,0.06983240223463687,0.0633147113594041,0.15409683426443202,0.1617008069522036,0.18016759776536312,0.17240844196151459,0.19847920546244568,0.6145251396648045,0.046399751707014276,0.32433271260086904,0.013966480446927373,0.0007759155803848542,0.4968963376784606,0.5031036623215395
Mallet,PR,97.09,10662,10981,Média,Média,1.0,True,0.08223294781896003,0.08769693106274475,0.18468263363992352,0.18941808578453692,0.16009470904289227,0.15080593752845825,0.1450687551224843,0.8633093525179856,0.013568891722065386,0.12221109188598488,0.00027319916218923596,0.0006374647117748838,0.5161642837628632,0.4838357162371369
Santa Maria de Itabira,MG,90.5,7672,8477,Média,Média,1.0,True,0.09012622389996461,0.09567063819747552,0.18874601863866933,0.17010734929810073,0.15901852070307892,0.13943612126931698,0.1568951279933939,0.20585112657779875,0.27073257048484134,0.5232983366757108,0.0,0.00011796626164916834,0.4875545593960127,0.5124454406039872
Bernardo Sayão,TO,86.41,2816,3259,Média,Média,1.0,True,0.09420067505369745,0.08929119361767414,0.18226449831236577,0.19208346118441239,0.17704817428659098,0.14176127646517336,0.12335072108008592,0.2614298864682418,0.10678122123350721,0.6308683645289966,0.000613685179502915,0.0003068425897514575,0.5142681804234428,0.4857318195765572
Baixio,CE,78.77,3663,4650,Média,Média,1.0,True,0.09311827956989248,0.08193548387096775,0.16559139784946236,0.19548387096774195,0.15612903225806452,0.1393548387096774,0.16838709677419356,0.25053763440860216,0.05548387096774193,0.692258064516129,0.0008602150537634409,0.0008602150537634409,0.49870967741935485,0.5012903225806452
Junqueiro,AL,74.9,13920,18584,Média,Média,1.0,True,0.11041756349547999,0.10024752475247525,0.18144640551011623,0.19888075764098148,0.1586310804993543,0.11752044769694361,0.13285622040464917,0.2845996556177357,0.08405079638398623,0.6288743004735257,0.0016142918639690056,0.0008609556607834697,0.47976754197158844,0.5202324580284116
Bilac,SP,95.66,5834,6099,Média,Média,1.0,True,0.06673225118871946,0.07411050991965897,0.15871454336776522,0.17724217084767996,0.1749467125758321,0.15084440072142974,0.19740941137891457,0.6550254140022954,0.04886046892933268,0.2780783735038531,0.01688801442859485,0.001147729135923922,0.4864731923266109,0.5135268076733891
Corbélia,PR,94.15,13231,14053,Média,Média,1.0,True,0.07713655447235465,0.08282928911976091,0.18536967195616594,0.18245214544937025,0.16252757418344838,0.15512701914182025,0.15455774567707964,0.6989254963353021,0.03515263644773358,0.26371593254109443,0.0017078203942218744,0.0004981142816480467,0.4814630328043834,0.5185369671956166
Dom Basílio,BA,81.37,7973,9799,Média,Média,1.0,True,0.08807021124604551,0.09041738952954383,0.174201449127462,0.1996122053270742,0.16083273803449333,0.13776916011837942,0.14909684661700173,0.5050515358710073,0.03969792836003674,0.4546382283906521,0.0003061536891519543,0.0003061536891519543,0.511072558424329,0.488927441575671
Riqueza,SC,93.9,3708,3949,Média,Média,1.0,True,0.07368954165611548,0.07647505697644974,0.1656115472271461,0.15978728792099264,0.18131172448721194,0.16054697391744746,0.1825778678146366,0.7439858191947328,0.03241326918207141,0.222587996961256,0.0007596859964547987,0.0002532286654849329,0.5138009622689288,0.48619903773107115
Carnaúba dos Dantas,RN,88.71,5679,6402,Média,Média,1.0,True,0.08997188378631678,0.08778506716651047,0.18478600437363324,0.2047797563261481,0.15948141205873165,0.12886597938144329,0.14432989690721648,0.5656044985941893,0.07060293658231803,0.3583255232739769,0.0006248047485160887,0.004842236800999687,0.4907841299593877,0.5092158700406123
Santa Luzia,PB,85.09,10287,12089,Média,Média,1.0,True,0.0907436512532054,0.09314252626354537,0.17528331541070394,0.18959384564480106,0.15509967739267103,0.12896021176275954,0.16717677227231367,0.3707502688394408,0.12780213417156092,0.49846968318305895,0.002233435354454463,0.0007444784514848209,0.48300107535776327,0.5169989246422367
Porto União,SC,97.35,26239,26954,Baixa,Baixa,1.0,True,0.08633226979298063,0.0917860057876382,0.17029012391481785,0.1759664613786451,0.1667285004081027,0.15344661274764412,0.1554500259701714,0.7572530978704459,0.023373154262818135,0.2168138309712844,0.001298508570156563,0.001261408325294947,0.48805372115455964,0.5119462788454404
Itaquitinga,PE,78.35,10170,12980,Média,Média,1.0,True,0.10562403697996918,0.10354391371340524,0.21471494607087827,0.20693374422187982,0.14930662557781202,0.11286594761171033,0.10701078582434514,0.19399075500770416,0.14622496147919878,0.6573959938366718,0.0015408320493066256,0.000847457627118644,0.5348998459167951,0.46510015408320493
Santana,BA,83.26,16524,19847,Média,Média,1.0,True,0.10147629364639492,0.09270922557565375,0.1601753413614148,0.18032952083438303,0.1574545271325641,0.13891268201743337,0.168942409432156,0.2894644026805059,0.123293192925883,0.5843704338187131,0.00020154179472968206,0.0026704287801682875,0.5062729883609614,0.49372701163903865
Pilar de Goiás,GO,91.42,1747,1911,Média,Média,1.0,True,0.06802721088435375,0.06017791732077447,0.13448456305599163,0.17687074829931973,0.2030350601779173,0.18942961800104657,0.16797488226059654,0.25065410779696495,0.10989010989010989,0.6389324960753532,0.0,0.0005232862375719519,0.5227629513343799,0.4772370486656201
Ibema,PR,88.1,4318,4901,Média,Média,1.0,True,0.09549071618037135,0.09161395633544174,0.16996531320138747,0.16955723321771068,0.17261783309528667,0.15405019383799223,0.14670475413180983,0.5672311773107529,0.016731279330748826,0.41603754335849824,0.0,0.0,0.4817384207304632,0.5182615792695369
Luziânia,GO,94.19,151125,160449,Média,Média,1.0,True,0.11036528741219952,0.11060212279291239,0.2105030258836141,0.20961800946095022,0.1668629907322576,0.10699349949205043,0.08505506422601575,0.2878484752164239,0.1279409656651023,0.5804398905571241,0.0019258455957967952,0.0018448229655529172,0.4915642976896085,0.5084357023103915
Tocos do Moji,MG,91.25,3036,3327,Média,Média,1.0,True,0.049894800120228434,0.06612563871355576,0.13615870153291254,0.16952209197475204,0.1812443642921551,0.19627291854523596,0.2007814848211602,0.8608355876164713,0.020739404869251576,0.11662158100390742,0.0018034265103697023,0.0,0.5326119627291854,0.46738803727081457
Paulo Jacinto,AL,74.89,3884,5186,Média,Média,1.0,True,0.12032394909371384,0.09892016968762052,0.16274585422290783,0.18993443887389125,0.153104512148091,0.12475896644812957,0.15021210952564598,0.33397608947165447,0.06845352873119938,0.5944851523332048,0.001349787890474354,0.0017354415734670266,0.4863092942537601,0.5136907057462399
Itaguatins,TO,82.38,3287,3990,Média,Média,1.0,True,0.11428571428571428,0.07794486215538847,0.16842105263157894,0.18771929824561404,0.15513784461152882,0.14636591478696742,0.15012531328320802,0.16040100250626566,0.12982456140350876,0.7037593984962406,0.0002506265664160401,0.0057644110275689225,0.5208020050125314,0.4791979949874687
Presidente Dutra,MA,83.73,28895,34508,Média,Média,1.0,True,0.10791700475252115,0.10797496232757621,0.20612611568331982,0.20435840964414048,0.14347397704880027,0.11492987133418338,0.11521965920945867,0.26617016344036165,0.09916541091920714,0.6327228468760867,0.000376724237857888,0.0015648545264866118,0.48180132143271126,0.5181986785672887
Sairé,PE,76.45,6875,8993,Média,Média,1.0,True,0.08495496497275659,0.09029244968308685,0.1720226843100189,0.17647058823529413,0.1800289113755143,0.1341043033470477,0.16212609807628156,0.4884910485933504,0.06049149338374291,0.4475703324808184,0.0026687423551651286,0.0007783831869231625,0.4890470365840098,0.5109529634159902
Fagundes Varela,RS,97.57,2164,2218,Baixa,Média,1.0,False,0.06492335437330929,0.06266907123534717,0.13525698827772767,0.1654643823264202,0.15193868349864742,0.1776375112714157,0.24211000901713256,0.887736699729486,0.016230838593327322,0.09603246167718665,0.0,0.0,0.5072137060414789,0.4927862939585212
Baía Formosa,RN,82.88,5764,6955,Média,Média,1.0,True,0.10553558590941768,0.097627606038821,0.17225017972681525,0.19439252336448598,0.17728253055355858,0.1365923795830338,0.11631919482386772,0.30122214234363764,0.07030913012221424,0.573256649892164,0.00043134435657800146,0.05478073328540618,0.5052480230050324,0.49475197699496765
Visconde do Rio Branco,MG,94.03,29926,31825,Média,Média,1.0,True,0.07484681853888453,0.08697564807541242,0.18312647289866457,0.1955695208169678,0.15993715632364494,0.14893951296150826,0.15060487038491752,0.43249018067556955,0.14601728201099765,0.42007855459544385,0.000659858601728201,0.0007541241162608012,0.47984289080911235,0.5201571091908876
Betânia do Piauí,PI,71.36,3373,4727,Média,Média,1.0,True,0.1188914745081447,0.10619843452506876,0.18066426909244765,0.1933573090755236,0.16077850645229533,0.11296805584937593,0.12714195049714408,0.3253649248995134,0.13920033848106622,0.5297228686270362,0.0002115506663845991,0.0055003173259995765,0.5077215993230378,0.49227840067696216
