id_municipio,nome_municipio,uf,regiao
1629,Ibaiti,PR,Sul
435,Ibema,PR,Sul
3328,Ibiporã,PR,Sul
2676,Icaraíma,PR,Sul
429,Iguaraçu,PR,Sul
2994,Iguatu,PR,Sul
2865,Imbaú,PR,Sul
937,Imbituva,PR,Sul
4283,Inajá,PR,Sul
3163,Indianópolis,PR,Sul
1469,Inácio Martins,PR,Sul
419,Ipiranga,PR,Sul
3418,Iporã,PR,Sul
3253,Iracema do Oeste,PR,Sul
3319,Irati,PR,Sul
1969,Iretama,PR,Sul
1916,Itaguajé,PR,Sul
2712,Itaipulândia,PR,Sul
2940,Itambaracá,PR,Sul
347,Itambé,PR,Sul
4371,Itapejara d'Oeste,PR,Sul
3690,Itaperuçu,PR,Sul
3459,Itaúna do Sul,PR,Sul
3072,Ivaiporã,PR,Sul
2760,Ivatuba,PR,Sul
888,Ivaté,PR,Sul
5306,Ivaí,PR,Sul
514,Jaboti,PR,Sul
657,Jacarezinho,PR,Sul
1956,Jaguapitã,PR,Sul
3088,Jaguariaíva,PR,Sul
3630,Jandaia do Sul,PR,Sul
74,Janiópolis,PR,Sul
1592,Japira,PR,Sul
148,Japurá,PR,Sul
1712,Jardim Alegre,PR,Sul
4597,Jardim Olinda,PR,Sul
69,Jataizinho,PR,Sul
5134,Jesuítas,PR,Sul
5394,Joaquim Távora,PR,Sul
1896,Jundiaí do Sul,PR,Sul
2797,Juranda,PR,Sul
2759,Jussara,PR,Sul
2063,Kaloré,PR,Sul
5381,Lapa,PR,Sul
3512,Laranjal,PR,Sul
3288,Laranjeiras do Sul,PR,Sul
1453,Leópolis,PR,Sul
4806,Lidianópolis,PR,Sul
1009,Lindoeste,PR,Sul
4299,Loanda,PR,Sul
2233,Lobato,PR,Sul
4600,Londrina,PR,Sul
715,Luiziana,PR,Sul
4077,Lunardelli,PR,Sul
4149,Lupionópolis,PR,Sul
4761,Mallet,PR,Sul
616,Mamborê,PR,Sul
5289,Mandaguari,PR,Sul
3150,Mandaguaçu,PR,Sul
4130,Mandirituba,PR,Sul
4679,Manfrinópolis,PR,Sul
1610,Mangueirinha,PR,Sul
5167,Manoel Ribas,PR,Sul
976,Marechal Cândido Rondon,PR,Sul
1821,Maria Helena,PR,Sul
1494,Marialva,PR,Sul
3963,Marilena,PR,Sul
3587,Mariluz,PR,Sul
5131,Marilândia do Sul,PR,Sul
942,Maringá,PR,Sul
2960,Maripá,PR,Sul
20,Mariópolis,PR,Sul
3696,Marmeleiro,PR,Sul
4270,Marquinho,PR,Sul
294,Marumbi,PR,Sul
779,Matelândia,PR,Sul
4027,Matinhos,PR,Sul
4273,Mato Rico,PR,Sul
3283,Mauá da Serra,PR,Sul
875,Medianeira,PR,Sul
3938,Mercedes,PR,Sul
617,Mirador,PR,Sul
2055,Miraselva,PR,Sul
4604,Missal,PR,Sul
3981,Moreira Sales,PR,Sul
31,Morretes,PR,Sul
4814,Munhoz de Melo,PR,Sul
4393,Nossa Senhora das Graças,PR,Sul
1324,Nova Aliança do Ivaí,PR,Sul
2186,Nova América da Colina,PR,Sul
3706,Nova Aurora,PR,Sul
5119,Nova Cantu,PR,Sul
4489,Nova Esperança,PR,Sul
768,Nova Esperança do Sudoeste,PR,Sul
2478,Nova Fátima,PR,Sul
2225,Nova Laranjeiras,PR,Sul
4498,Nova Londrina,PR,Sul
823,Nova Olímpia,PR,Sul
1355,Nova Prata do Iguaçu,PR,Sul
1966,Nova Santa Bárbara,PR,Sul
4080,Nova Santa Rosa,PR,Sul
1965,Nova Tebas,PR,Sul
963,Novo Itacolomi,PR,Sul
498,Ortigueira,PR,Sul
3923,Ourizona,PR,Sul
4994,Ouro Verde do Oeste,PR,Sul
2506,Paiçandu,PR,Sul
772,Palmas,PR,Sul
694,Palmeira,PR,Sul
3698,Palmital,PR,Sul
2247,Palotina,PR,Sul
1236,Paranacity,PR,Sul
3788,Paranaguá,PR,Sul
2129,Paranapoema,PR,Sul
3045,Paranavaí,PR,Sul
912,Paraíso do Norte,PR,Sul
1930,Pato Bragado,PR,Sul
1438,Pato Branco,PR,Sul
1123,Paula Freitas,PR,Sul
3161,Paulo Frontin,PR,Sul
4554,Peabiru,PR,Sul
2711,Perobal,PR,Sul
576,Pinhais,PR,Sul
5398,Pinhal de São Bento,PR,Sul
86,Pinhalão,PR,Sul
3745,Pinhão,PR,Sul
851,Piraquara,PR,Sul
4712,Piraí do Sul,PR,Sul
1262,Pitanga,PR,Sul
3898,Pitangueiras,PR,Sul
1013,Piên,PR,Sul
383,Planaltina do Paraná,PR,Sul
404,Planalto,PR,Sul
185,Ponta Grossa,PR,Sul
2938,Pontal do Paraná,PR,Sul
3697,Porecatu,PR,Sul
3613,Porto Amazonas,PR,Sul
4728,Porto Barreiro,PR,Sul
1213,Porto Rico,PR,Sul
3228,Porto Vitória,PR,Sul
5042,Prado Ferreira,PR,Sul
810,Pranchita,PR,Sul
3246,Presidente Castelo Branco,PR,Sul
1677,Primeiro de Maio,PR,Sul
3746,Prudentópolis,PR,Sul
67,Pérola,PR,Sul
4849,Pérola d'Oeste,PR,Sul
4713,Quarto Centenário,PR,Sul
2717,Quatiguá,PR,Sul
575,Quatro Barras,PR,Sul
788,Quatro Pontes,PR,Sul
3915,Quedas do Iguaçu,PR,Sul
5086,Querência do Norte,PR,Sul
5406,Quinta do Sol,PR,Sul
5193,Quitandinha,PR,Sul
4098,Ramilândia,PR,Sul
3413,Rancho Alegre,PR,Sul
4263,Rancho Alegre D'Oeste,PR,Sul
1240,Realeza,PR,Sul
1394,Rebouças,PR,Sul
3675,Renascença,PR,Sul
117,Reserva,PR,Sul
297,Reserva do Iguaçu,PR,Sul
3430,Ribeirão Claro,PR,Sul
4918,Ribeirão do Pinhal,PR,Sul
3098,Rio Azul,PR,Sul
4040,Rio Bom,PR,Sul
5241,Rio Bonito do Iguaçu,PR,Sul
667,Rio Branco do Ivaí,PR,Sul
2425,Rio Branco do Sul,PR,Sul
1,Rio Negro,PR,Sul
863,Rolândia,PR,Sul
4204,Roncador,PR,Sul
3779,Rondon,PR,Sul
5472,Rosário do Ivaí,PR,Sul
4218,Sabáudia,PR,Sul
494,Salgado Filho,PR,Sul
2246,Salto do Itararé,PR,Sul
2230,Salto do Lontra,PR,Sul
1407,Santa Amélia,PR,Sul
2952,Santa Cecília do Pavão,PR,Sul
1098,Santa Cruz de Monte Castelo,PR,Sul
380,Santa Fé,PR,Sul
4723,Santa Helena,PR,Sul
3505,Santa Inês,PR,Sul
3380,Santa Isabel do Ivaí,PR,Sul
632,Santa Izabel do Oeste,PR,Sul
5062,Santa Lúcia,PR,Sul
1525,Santa Maria do Oeste,PR,Sul
2507,Santa Mariana,PR,Sul
1106,Santa Mônica,PR,Sul
3554,Santa Tereza do Oeste,PR,Sul
4752,Santa Terezinha de Itaipu,PR,Sul
1177,Santana do Itararé,PR,Sul
150,Santo Antônio da Platina,PR,Sul
5345,Santo Antônio do Caiuá,PR,Sul
2855,Santo Antônio do Paraíso,PR,Sul
162,Santo Antônio do Sudoeste,PR,Sul
5132,Santo Inácio,PR,Sul
874,Sapopema,PR,Sul
2311,Sarandi,PR,Sul
4546,Saudade do Iguaçu,PR,Sul
3607,Sengés,PR,Sul
4281,Serranópolis do Iguaçu,PR,Sul
3434,Sertaneja,PR,Sul
4720,Sertanópolis,PR,Sul
5069,Siqueira Campos,PR,Sul
1132,Sulina,PR,Sul
2162,São Carlos do Ivaí,PR,Sul
3657,São Jerônimo da Serra,PR,Sul
4240,São Jorge d'Oeste,PR,Sul
4455,São Jorge do Ivaí,PR,Sul
4601,São Jorge do Patrocínio,PR,Sul
341,São José da Boa Vista,PR,Sul
3138,São José das Palmeiras,PR,Sul
4610,São José dos Pinhais,PR,Sul
1226,São João,PR,Sul
3824,São João do Caiuá,PR,Sul
3908,São João do Ivaí,PR,Sul
3189,São João do Triunfo,PR,Sul
2608,São Manoel do Paraná,PR,Sul
1593,São Mateus do Sul,PR,Sul
824,São Miguel do Iguaçu,PR,Sul
2213,São Pedro do Iguaçu,PR,Sul
1336,São Pedro do Ivaí,PR,Sul
742,São Pedro do Paraná,PR,Sul
4959,São Sebastião da Amoreira,PR,Sul
133,São Tomé,PR,Sul
2205,Tamarana,PR,Sul
1085,Tamboara,PR,Sul
873,Tapejara,PR,Sul
2645,Tapira,PR,Sul
2602,Teixeira Soares,PR,Sul
707,Telêmaco Borba,PR,Sul
587,Terra Boa,PR,Sul
1977,Terra Rica,PR,Sul
4659,Terra Roxa,PR,Sul
3372,Tibagi,PR,Sul
1079,Tijucas do Sul,PR,Sul
1646,Toledo,PR,Sul
284,Tomazina,PR,Sul
692,Três Barras do Paraná,PR,Sul
4877,Tunas do Paraná,PR,Sul
5354,Tuneiras do Oeste,PR,Sul
3341,Tupãssi,PR,Sul
5552,Turvo,PR,Sul
1115,Ubiratã,PR,Sul
2040,Umuarama,PR,Sul
4804,Uniflor,PR,Sul
330,União da Vitória,PR,Sul
986,Uraí,PR,Sul
147,Ventania,PR,Sul
2562,Vera Cruz do Oeste,PR,Sul
3468,Verê,PR,Sul
1741,Virmond,PR,Sul
1638,Vitorino,PR,Sul
782,Wenceslau Braz,PR,Sul
540,Xambrê,PR,Sul
1035,Ângulo,PR,Sul
3860,Aceguá,RS,Sul
5233,Agudo,RS,Sul
1432,Ajuricaba,RS,Sul
132,Alecrim,RS,Sul
452,Alegrete,RS,Sul
3661,Alegria,RS,Sul
1576,Almirante Tamandaré do Sul,RS,Sul
398,Alpestre,RS,Sul
3609,Alto Alegre,RS,Sul
1889,Alto Feliz,RS,Sul
1221,Alvorada,RS,Sul
2919,Amaral Ferrador,RS,Sul
2103,Ametista do Sul,RS,Sul
3757,André da Rocha,RS,Sul
5046,Anta Gorda,RS,Sul
3200,Antônio Prado,RS,Sul
3272,Arambaré,RS,Sul
322,Araricá,RS,Sul
1083,Aratiba,RS,Sul
4475,Arroio Grande,RS,Sul
3223,Arroio do Meio,RS,Sul
766,Arroio do Padre,RS,Sul
2828,Arroio do Sal,RS,Sul
5240,Arroio do Tigre,RS,Sul
3765,Arroio dos Ratos,RS,Sul
4394,Arvorezinha,RS,Sul
3344,Augusto Pestana,RS,Sul
4835,Bagé,RS,Sul
4852,Balneário Pinhal,RS,Sul
3953,Barra Funda,RS,Sul
4800,Barra do Guarita,RS,Sul
5530,Barra do Quaraí,RS,Sul
3965,Barra do Ribeiro,RS,Sul
1942,Barra do Rio Azul,RS,Sul
3083,Barracão,RS,Sul
225,Barros Cassal,RS,Sul
5431,Barão,RS,Sul
1567,Barão de Cotegipe,RS,Sul
4492,Barão do Triunfo,RS,Sul
1294,Benjamin Constant do Sul,RS,Sul
3051,Bento Gonçalves,RS,Sul
5190,Boa Vista das Missões,RS,Sul
2418,Boa Vista do Buricá,RS,Sul
3645,Boa Vista do Cadeado,RS,Sul
2223,Boa Vista do Incra,RS,Sul
4194,Boa Vista do Sul,RS,Sul
5205,Bom Jesus,RS,Sul
1322,Bom Princípio,RS,Sul
3948,Bom Progresso,RS,Sul
2282,Bom Retiro do Sul,RS,Sul
2347,Boqueirão do Leão,RS,Sul
1006,Bossoroca,RS,Sul
144,Bozano,RS,Sul
2575,Braga,RS,Sul
2314,Brochier,RS,Sul
1482,Butiá,RS,Sul
3619,Cacequi,RS,Sul
648,Cachoeira do Sul,RS,Sul
500,Cachoeirinha,RS,Sul
4847,Cacique Doble,RS,Sul
5346,Caibaté,RS,Sul
2689,Caiçara,RS,Sul
3968,Camaquã,RS,Sul
1871,Camargo,RS,Sul
4066,Cambará do Sul,RS,Sul
3752,Campestre da Serra,RS,Sul
3717,Campina das Missões,RS,Sul
4576,Campinas do Sul,RS,Sul
474,Campo Bom,RS,Sul
1147,Campo Novo,RS,Sul
2107,Campos Borges,RS,Sul
5510,Candelária,RS,Sul
340,Candiota,RS,Sul
1714,Canela,RS,Sul
315,Canguçu,RS,Sul
1857,Canoas,RS,Sul
3493,Canudos do Vale,RS,Sul
2987,Capela de Santana,RS,Sul
4771,Capitão,RS,Sul
204,Capivari do Sul,RS,Sul
1599,Capão Bonito do Sul,RS,Sul
1627,Capão da Canoa,RS,Sul
1914,Capão do Cipó,RS,Sul
2788,Capão do Leão,RS,Sul
4571,Carazinho,RS,Sul
3119,Caraá,RS,Sul
3136,Carlos Barbosa,RS,Sul
2032,Carlos Gomes,RS,Sul
2853,Casca,RS,Sul
3530,Caseiros,RS,Sul
4276,Catuípe,RS,Sul
2998,Caxias do Sul,RS,Sul
1353,Caçapava do Sul,RS,Sul
3741,Centenário,RS,Sul
4224,Cerrito,RS,Sul
4128,Cerro Branco,RS,Sul
3374,Cerro Grande,RS,Sul
3627,Cerro Grande do Sul,RS,Sul
2897,Cerro Largo,RS,Sul
19,Chapada,RS,Sul
3185,Charqueadas,RS,Sul
1354,Charrua,RS,Sul
39,Chiapetta,RS,Sul
4253,Chuvisca,RS,Sul
2809,Chuí,RS,Sul
1126,Cidreira,RS,Sul
1829,Ciríaco,RS,Sul
4481,Colinas,RS,Sul
5111,Colorado,RS,Sul
619,Condor,RS,Sul
2731,Constantina,RS,Sul
4583,Coqueiro Baixo,RS,Sul
2779,Coqueiros do Sul,RS,Sul
1252,Coronel Barros,RS,Sul
4848,Coronel Bicaco,RS,Sul
4855,Coronel Pilar,RS,Sul
5460,Cotiporã,RS,Sul
239,Coxilha,RS,Sul
1948,Crissiumal,RS,Sul
4555,Cristal,RS,Sul
4743,Cristal do Sul,RS,Sul
1312,Cruz Alta,RS,Sul
495,Cruzaltense,RS,Sul
4944,Cruzeiro do Sul,RS,Sul
3354,Cândido Godói,RS,Sul
2047,David Canabarro,RS,Sul
964,Derrubadas,RS,Sul
226,Dezesseis de Novembro,RS,Sul
5491,Dilermando de Aguiar,RS,Sul
4414,Dois Irmãos,RS,Sul
2465,Dois Irmãos das Missões,RS,Sul
177,Dois Lajeados,RS,Sul
421,Dom Feliciano,RS,Sul
2079,Dom Pedrito,RS,Sul
2980,Dom Pedro de Alcântara,RS,Sul
4243,Dona Francisca,RS,Sul
2270,Doutor Maurício Cardoso,RS,Sul
941,Doutor Ricardo,RS,Sul
2316,Eldorado do Sul,RS,Sul
1375,Encantado,RS,Sul
626,Encruzilhada do Sul,RS,Sul
966,Engenho Velho,RS,Sul
2326,Entre Rios do Sul,RS,Sul
3789,Entre-Ijuís,RS,Sul
3710,Erebango,RS,Sul
4003,Erechim,RS,Sul
3853,Ernestina,RS,Sul
1710,Erval Grande,RS,Sul
1860,Erval Seco,RS,Sul
1124,Esmeralda,RS,Sul
4115,Esperança do Sul,RS,Sul
52,Espumoso,RS,Sul
2421,Estação,RS,Sul
1232,Esteio,RS,Sul
2995,Estrela,RS,Sul
4968,Estrela Velha,RS,Sul
2531,Estância Velha,RS,Sul
5528,Eugênio de Castro,RS,Sul
1231,Fagundes Varela,RS,Sul
4418,Farroupilha,RS,Sul
614,Faxinal do Soturno,RS,Sul
1283,Faxinalzinho,RS,Sul
3371,Fazenda Vilanova,RS,Sul
696,Feliz,RS,Sul
2112,Flores da Cunha,RS,Sul
2257,Floriano Peixoto,RS,Sul
1949,Fontoura Xavier,RS,Sul
1705,Formigueiro,RS,Sul
221,Forquetinha,RS,Sul
5529,Fortaleza dos Valos,RS,Sul
2022,Frederico Westphalen,RS,Sul
5495,Garibaldi,RS,Sul
5034,Garruchos,RS,Sul
5171,Gaurama,RS,Sul
2497,General Câmara,RS,Sul
775,Gentil,RS,Sul
3725,Getúlio Vargas,RS,Sul
5521,Giruá,RS,Sul
5175,Glorinha,RS,Sul
1067,Gramado,RS,Sul
4032,Gramado Xavier,RS,Sul
5201,Gramado dos Loureiros,RS,Sul
1020,Gravataí,RS,Sul
1105,Guabiju,RS,Sul
5227,Guaporé,RS,Sul
410,Guarani das Missões,RS,Sul
4552,Guaíba,RS,Sul
3146,Harmonia,RS,Sul
4808,Herval,RS,Sul
5265,Herveiras,RS,Sul
763,Horizontina,RS,Sul
4670,Hulha Negra,RS,Sul
5559,Humaitá,RS,Sul
3172,Ibarama,RS,Sul
4980,Ibiaçá,RS,Sul
2965,Ibiraiaras,RS,Sul
5503,Ibirapuitã,RS,Sul
2240,Ibirubá,RS,Sul
4989,Igrejinha,RS,Sul
4081,Ijuí,RS,Sul
1588,Ilópolis,RS,Sul
2999,Imbé,RS,Sul
2336,Imigrante,RS,Sul
3987,Independência,RS,Sul
4293,Inhacorá,RS,Sul
4460,Ipiranga do Sul,RS,Sul
3805,Ipê,RS,Sul
1578,Iraí,RS,Sul
5545,Itaara,RS,Sul
4182,Itacurubi,RS,Sul
2972,Itapuca,RS,Sul
2447,Itaqui,RS,Sul
3883,Itati,RS,Sul
323,Itatiba do Sul,RS,Sul
900,Ivorá,RS,Sul
1685,Ivoti,RS,Sul
3014,Jaboticaba,RS,Sul
5020,Jacuizinho,RS,Sul
4878,Jacutinga,RS,Sul
3871,Jaguari,RS,Sul
4775,Jaguarão,RS,Sul
319,Jaquirana,RS,Sul
5447,Jari,RS,Sul
3171,Jóia,RS,Sul
2130,Júlio de Castilhos,RS,Sul
5551,Lagoa Bonita do Sul,RS,Sul
1766,Lagoa Vermelha,RS,Sul
2346,Lagoa dos Três Cantos,RS,Sul
4928,Lagoão,RS,Sul
3747,Lajeado,RS,Sul
3022,Lajeado do Bugre,RS,Sul
3933,Lavras do Sul,RS,Sul
1657,Liberato Salzano,RS,Sul
2936,Lindolfo Collor,RS,Sul
4629,Linha Nova,RS,Sul
5143,Machadinho,RS,Sul
675,Mampituba,RS,Sul
3802,Manoel Viana,RS,Sul
4452,Maquiné,RS,Sul
5500,Maratá,RS,Sul
1332,Marau,RS,Sul
5014,Marcelino Ramos,RS,Sul
5206,Mariana Pimentel,RS,Sul
3991,Mariano Moro,RS,Sul
3670,Marques de Souza,RS,Sul
3529,Mata,RS,Sul
4179,Mato Castelhano,RS,Sul
1057,Mato Leitão,RS,Sul
2580,Mato Queimado,RS,Sul
4386,Maximiliano de Almeida,RS,Sul
3942,Maçambará,RS,Sul
320,Minas do Leão,RS,Sul
5100,Miraguaí,RS,Sul
4331,Montauri,RS,Sul
904,Monte Alegre dos Campos,RS,Sul
4093,Monte Belo do Sul,RS,Sul
276,Montenegro,RS,Sul
845,Mormaço,RS,Sul
3448,Morrinhos do Sul,RS,Sul
2445,Morro Redondo,RS,Sul
2244,Morro Reuter,RS,Sul
2011,Mostardas,RS,Sul
216,Muitos Capões,RS,Sul
3360,Muliterno,RS,Sul
1374,Muçum,RS,Sul
2227,Nicolau Vergueiro,RS,Sul
628,Nonoai,RS,Sul
4446,Nova Alvorada,RS,Sul
3201,Nova Araçá,RS,Sul
4977,Nova Bassano,RS,Sul
3024,Nova Boa Vista,RS,Sul
4051,Nova Bréscia,RS,Sul
1409,Nova Candelária,RS,Sul
3755,Nova Esperança do Sul,RS,Sul
4692,Nova Hartz,RS,Sul
4606,Nova Palma,RS,Sul
2931,Nova Petrópolis,RS,Sul
4398,Nova Prata,RS,Sul
599,Nova Pádua,RS,Sul
5278,Nova Ramada,RS,Sul
1768,Nova Roma do Sul,RS,Sul
3699,Nova Santa Rita,RS,Sul
4683,Novo Barreiro,RS,Sul
948,Novo Cabrais,RS,Sul
2255,Novo Hamburgo,RS,Sul
5088,Novo Machado,RS,Sul
1280,Novo Tiradentes,RS,Sul
4755,Novo Xingu,RS,Sul
2228,Não-Me-Toque,RS,Sul
1596,Osório,RS,Sul
4801,Paim Filho,RS,Sul
525,Palmares do Sul,RS,Sul
4585,Palmeira das Missões,RS,Sul
5002,Palmitinho,RS,Sul
2877,Panambi,RS,Sul
2198,Pantano Grande,RS,Sul
623,Paraí,RS,Sul
1971,Paraíso do Sul,RS,Sul
2289,Pareci Novo,RS,Sul
4099,Parobé,RS,Sul
2379,Passa Sete,RS,Sul
4946,Passo Fundo,RS,Sul
1479,Passo do Sobrado,RS,Sul
5494,Paulo Bento,RS,Sul
4380,Paverama,RS,Sul
4485,Pedras Altas,RS,Sul
723,Pedro Osório,RS,Sul
2335,Pejuçara,RS,Sul
4029,Pelotas,RS,Sul
318,Picada Café,RS,Sul
2284,Pinhal,RS,Sul
5136,Pinhal Grande,RS,Sul
1096,Pinhal da Serra,RS,Sul
4668,Pinheirinho do Vale,RS,Sul
1670,Pinheiro Machado,RS,Sul
2487,Pinto Bandeira,RS,Sul
3143,Pirapó,RS,Sul
1016,Piratini,RS,Sul
4116,Planalto,RS,Sul
5366,Ponte Preta,RS,Sul
1970,Pontão,RS,Sul
789,Porto Alegre,RS,Sul
4650,Porto Lucena,RS,Sul
5380,Porto Mauá,RS,Sul
5558,Porto Vera Cruz,RS,Sul
3940,Porto Xavier,RS,Sul
4011,Portão,RS,Sul
2350,Pouso Novo,RS,Sul
4002,Poço das Antas,RS,Sul
5022,Presidente Lucena,RS,Sul
4526,Progresso,RS,Sul
3036,Protásio Alves,RS,Sul
2856,Putinga,RS,Sul
2173,Quaraí,RS,Sul
3753,Quatro Irmãos,RS,Sul
4028,Quevedos,RS,Sul
4984,Quinze de Novembro,RS,Sul
4611,Redentora,RS,Sul
4860,Relvado,RS,Sul
233,Restinga Seca,RS,Sul
1425,Rio Grande,RS,Sul
3082,Rio Pardo,RS,Sul
3869,Rio dos Índios,RS,Sul
3819,Riozinho,RS,Sul
526,Roca Sales,RS,Sul
1444,Rodeio Bonito,RS,Sul
890,Rolador,RS,Sul
2404,Rolante,RS,Sul
1133,Ronda Alta,RS,Sul
4750,Rondinha,RS,Sul
2488,Roque Gonzales,RS,Sul
2141,Rosário do Sul,RS,Sul
3397,Sagrada Família,RS,Sul
198,Saldanha Marinho,RS,Sul
431,Salto do Jacuí,RS,Sul
4631,Salvador das Missões,RS,Sul
428,Salvador do Sul,RS,Sul
4673,Sananduva,RS,Sul
4719,Sant'Ana do Livramento,RS,Sul
326,Santa Bárbara do Sul,RS,Sul
3398,Santa Cecília do Sul,RS,Sul
2515,Santa Clara do Sul,RS,Sul
2733,Santa Cruz do Sul,RS,Sul
3416,Santa Margarida do Sul,RS,Sul
2495,Santa Maria,RS,Sul
2615,Santa Maria do Herval,RS,Sul
1497,Santa Rosa,RS,Sul
5395,Santa Tereza,RS,Sul
1175,Santa Vitória do Palmar,RS,Sul
3300,Santana da Boa Vista,RS,Sul
3144,Santiago,RS,Sul
3652,Santo Antônio da Patrulha,RS,Sul
4349,Santo Antônio das Missões,RS,Sul
1786,Santo Antônio do Palma,RS,Sul
1413,Santo Antônio do Planalto,RS,Sul
2605,Santo Augusto,RS,Sul
244,Santo Cristo,RS,Sul
5237,Santo Expedito do Sul,RS,Sul
3369,Santo Ângelo,RS,Sul
4175,Sapiranga,RS,Sul
2617,Sapucaia do Sul,RS,Sul
3617,Sarandi,RS,Sul
60,Seberi,RS,Sul
1790,Sede Nova,RS,Sul
5515,Segredo,RS,Sul
1142,Selbach,RS,Sul
5490,Senador Salgado Filho,RS,Sul
4274,Sentinela do Sul,RS,Sul
4581,Serafina Corrêa,RS,Sul
1310,Sertão,RS,Sul
4649,Sertão Santana,RS,Sul
2367,Sete de Setembro,RS,Sul
2243,Severiano de Almeida,RS,Sul
4477,Silveira Martins,RS,Sul
1084,Sinimbu,RS,Sul
2085,Sobradinho,RS,Sul
981,Soledade,RS,Sul
4187,São Borja,RS,Sul
5474,São Domingos do Sul,RS,Sul
32,São Francisco de Assis,RS,Sul
151,São Francisco de Paula,RS,Sul
1913,São Gabriel,RS,Sul
1549,São Jerônimo,RS,Sul
5044,São Jorge,RS,Sul
4385,São José das Missões,RS,Sul
4749,São José do Herval,RS,Sul
4102,São José do Hortêncio,RS,Sul
5523,São José do Inhacorá,RS,Sul
230,São José do Norte,RS,Sul
211,São José do Ouro,RS,Sul
3901,São José do Sul,RS,Sul
5413,São José dos Ausentes,RS,Sul
5291,São João da Urtiga,RS,Sul
5270,São João do Polêsine,RS,Sul
3992,São Leopoldo,RS,Sul
2713,São Lourenço do Sul,RS,Sul
2743,São Luiz Gonzaga,RS,Sul
2031,São Marcos,RS,Sul
1607,São Martinho,RS,Sul
3521,São Martinho da Serra,RS,Sul
45,São Miguel das Missões,RS,Sul
4725,São Nicolau,RS,Sul
5516,São Paulo das Missões,RS,Sul
409,São Pedro da Serra,RS,Sul
2593,São Pedro das Missões,RS,Sul
4178,São Pedro do Butiá,RS,Sul
1927,São Pedro do Sul,RS,Sul
3031,São Sebastião do Caí,RS,Sul
2352,São Sepé,RS,Sul
3425,São Valentim,RS,Sul
3081,São Valentim do Sul,RS,Sul
2668,São Valério do Sul,RS,Sul
3355,São Vendelino,RS,Sul
5546,São Vicente do Sul,RS,Sul
2679,Sério,RS,Sul
2313,Tabaí,RS,Sul
2641,Tapejara,RS,Sul
783,Tapera,RS,Sul
313,Tapes,RS,Sul
4653,Taquara,RS,Sul
678,Taquari,RS,Sul
4372,Taquaruçu do Sul,RS,Sul
3114,Tavares,RS,Sul
2,Tenente Portela,RS,Sul
1859,Terra de Areia,RS,Sul
2235,Teutônia,RS,Sul
3732,Tio Hugo,RS,Sul
3648,Tiradentes do Sul,RS,Sul
3794,Toropi,RS,Sul
1427,Torres,RS,Sul
2175,Tramandaí,RS,Sul
4913,Travesseiro,RS,Sul
1380,Trindade do Sul,RS,Sul
1641,Triunfo,RS,Sul
499,Três Arroios,RS,Sul
255,Três Cachoeiras,RS,Sul
4955,Três Coroas,RS,Sul
327,Três Forquilhas,RS,Sul
4652,Três Palmeiras,RS,Sul
4310,Três Passos,RS,Sul
1939,Três de Maio,RS,Sul
1045,Tucunduva,RS,Sul
2070,Tunas,RS,Sul
1606,Tupanci do Sul,RS,Sul
2280,Tupanciretã,RS,Sul
5339,Tupandi,RS,Sul
1809,Tuparendi,RS,Sul
2045,Turuçu,RS,Sul
1439,Ubiretama,RS,Sul
1708,Unistalda,RS,Sul
622,União da Serra,RS,Sul
3716,Uruguaiana,RS,Sul
2279,Vacaria,RS,Sul
836,Vale Real,RS,Sul
5098,Vale Verde,RS,Sul
3782,Vale do Sol,RS,Sul
5459,Vanini,RS,Sul
4557,Venâncio Aires,RS,Sul
2600,Vera Cruz,RS,Sul
3950,Veranópolis,RS,Sul
5170,Vespasiano Correa,RS,Sul
5274,Viadutos,RS,Sul
1206,Viamão,RS,Sul
4141,Vicente Dutra,RS,Sul
4763,Victor Graeff,RS,Sul
2959,Vila Flores,RS,Sul
517,Vila Lângaro,RS,Sul
214,Vila Maria,RS,Sul
585,Vila Nova do Sul,RS,Sul
2403,Vista Alegre,RS,Sul
1060,Vista Alegre do Prata,RS,Sul
4958,Vista Gaúcha,RS,Sul
5556,Vitória das Missões,RS,Sul
4410,Westfalia,RS,Sul
2718,Xangri-lá,RS,Sul
2595,Água Santa,RS,Sul
4464,Áurea,RS,Sul
5370,Abdon Batista,SC,Sul
1631,Abelardo Luz,SC,Sul
1861,Agrolândia,SC,Sul
4389,Agronômica,SC,Sul
5071,Alfredo Wagner,SC,Sul
4621,Alto Bela Vista,SC,Sul
4341,Anchieta,SC,Sul
3594,Angelina,SC,Sul
1894,Anita Garibaldi,SC,Sul
4147,Anitápolis,SC,Sul
4190,Antônio Carlos,SC,Sul
4023,Apiúna,SC,Sul
4235,Arabutã,SC,Sul
866,Araquari,SC,Sul
2568,Araranguá,SC,Sul
5105,Armazém,SC,Sul
4373,Arroio Trinta,SC,Sul
3572,Arvoredo,SC,Sul
5396,Ascurra,SC,Sul
3467,Atalanta,SC,Sul
1774,Aurora,SC,Sul
1472,Balneário Arroio do Silva,SC,Sul
158,Balneário Barra do Sul,SC,Sul
4038,Balneário Camboriú,SC,Sul
3861,Balneário Gaivota,SC,Sul
2905,Balneário Piçarras,SC,Sul
4933,Balneário Rincão,SC,Sul
3808,Bandeirante,SC,Sul
4100,Barra Bonita,SC,Sul
