nome_municipio,uf,pop_alfabetizada,populacao_total,15 a 19 anos,20 a 24 anos,25 a 34 anos,35 a 44 anos,45 a 54 anos,55 a 64 anos,65 anos ou mais,prop_grupo_idade_15_a_19_anos,prop_grupo_idade_20_a_24_anos,prop_grupo_idade_25_a_34_anos,prop_grupo_idade_35_a_44_anos,prop_grupo_idade_45_a_54_anos,prop_grupo_idade_55_a_64_anos,prop_grupo_idade_65_anos_ou_mais,Amarela,Branca,Indígena,Parda,Preta,prop_cor_raca_Amarela,prop_cor_raca_Branca,prop_cor_raca_Indígena,prop_cor_raca_Parda,prop_cor_raca_Preta,Homens,Mulheres,prop_sexo_Homens,prop_sexo_Mulheres,taxa_alfabetizacao,indice_complexo,vulnerabilidade_educacional
São José do Hortêncio,RS,3695,3760,239,237,644,644,664,680,652,0.06356382978723404,0.06303191489361702,0.17127659574468085,0.17127659574468085,0.17659574468085107,0.18085106382978725,0.17340425531914894,0,3513,1,205,41,0.0,0.9343085106382979,0.00026595744680851064,0.05452127659574468,0.010904255319148936,1893,1867,0.5034574468085107,0.4965425531914894,98.27127659574468,80.0651595744681,Baixa
São José do Inhacorá,RS,2005,2062,108,110,306,332,298,374,534,0.052376333656644035,0.0533462657613967,0.1483996120271581,0.16100872938894278,0.14451988360814744,0.1813773035887488,0.25897187196896215,2,1938,0,99,23,0.0009699321047526673,0.9398642095053347,0.0,0.048011639185257034,0.011154219204655674,1035,1027,0.5019398642095053,0.4980601357904947,97.2356935014549,79.58195926285161,Média
São José do Jacuri,MG,4300,5028,518,432,830,848,822,721,857,0.1030230708035004,0.08591885441527446,0.16507557677008752,0.16865552903739062,0.16348448687350836,0.1433969769291965,0.17044550517104218,9,1059,9,3499,452,0.0017899761336515514,0.21062052505966586,0.0017899761336515514,0.6959029435163087,0.08989657915672236,2543,2485,0.5057677008750995,0.4942322991249006,85.52108194112968,72.93814638027048,Média
São José do Jacuípe,BA,6281,8020,833,745,1346,1522,1254,1044,1276,0.10386533665835411,0.0928927680798005,0.16783042394014963,0.18977556109725685,0.15635910224438904,0.13017456359102245,0.15910224438902743,6,1913,0,4842,1259,0.0007481296758104738,0.2385286783042394,0.0,0.6037406483790524,0.15698254364089775,3950,4070,0.4925187032418953,0.5074812967581047,78.31670822942644,67.01109725685787,Média
São José do Mantimento,MG,1995,2219,163,219,365,406,351,345,370,0.07345651194231635,0.09869310500225327,0.16448850833708878,0.1829652996845426,0.15817936007210456,0.1554754393871113,0.16674177557458314,2,946,0,1102,169,0.0009013068949977468,0.4263181613339342,0.0,0.49662009914375843,0.0761604326273096,1115,1104,0.5024785939612438,0.4975214060387562,89.90536277602523,75.41640378548897,Média
São José do Norte,RS,18652,21133,1579,1743,3583,3517,3457,3525,3729,0.07471726683386173,0.08247764160317986,0.1695452609662613,0.16642218331519423,0.1635830218142242,0.16680073818199026,0.1764538872852884,8,15640,13,3596,1876,0.00037855486679600625,0.7400747645861923,0.0006151516585435102,0.1701604126248048,0.08877111626366346,10611,10522,0.5021057114465528,0.4978942885534472,88.26006719348885,72.90332655089196,Média
São José do Ouro,RS,5521,5821,354,426,906,863,989,1025,1258,0.060814293076790926,0.07318330183817214,0.15564336024738018,0.14825631334822195,0.16990207868063906,0.17608658306132968,0.21611406974746608,0,4883,15,872,51,0.0,0.8388593025253392,0.0025768768252877514,0.1498024394433946,0.008761381205978355,2807,3014,0.4822195499055145,0.5177804500944855,94.8462463494245,77.9113554372101,Média
São José do Peixe,PI,2127,2669,306,225,359,507,414,418,440,0.11464968152866242,0.08430123641813413,0.13450730610715625,0.18995878606219557,0.1551142750093668,0.1566129636568003,0.16485575121768453,3,396,0,1549,721,0.0011240164855751218,0.14837017609591607,0.0,0.5803671787186212,0.2701386286998876,1342,1327,0.5028100412139378,0.4971899587860622,79.69276882727613,68.55376545522665,Média
São José do Piauí,PI,3855,5312,500,469,882,983,861,762,855,0.09412650602409639,0.08829066265060241,0.16603915662650603,0.1850527108433735,0.16208584337349397,0.1434487951807229,0.16095632530120482,0,2513,0,2300,499,0.0,0.47307981927710846,0.0,0.4329819277108434,0.0939382530120482,2639,2673,0.4967996987951807,0.5032003012048193,72.5715361445783,61.440323795180724,Média
São José do Povo,MT,2109,2380,148,117,263,368,476,465,543,0.06218487394957983,0.04915966386554622,0.11050420168067226,0.1546218487394958,0.2,0.1953781512605042,0.22815126050420168,4,786,5,1398,187,0.0016806722689075631,0.3302521008403361,0.0021008403361344537,0.5873949579831933,0.07857142857142857,1222,1158,0.5134453781512605,0.4865546218487395,88.61344537815125,75.01890756302521,Média
São José do Rio Claro,MT,10355,11438,1110,1066,2182,2365,2036,1484,1195,0.09704493792621087,0.09319811155796467,0.19076761671620912,0.20676691729323307,0.1780031474033922,0.12974296205630356,0.10447630704668648,26,3617,7,6910,878,0.00227312467214548,0.3162266130442385,0.0006119951040391676,0.6041265955586641,0.07676167162091274,5886,5552,0.5146004546249344,0.4853995453750656,90.53156146179401,76.16008043364225,Média
São José do Rio Pardo,SP,41973,43314,2971,3228,7475,8168,6684,6799,7989,0.06859214110911022,0.07452555755644825,0.1725769958904742,0.18857644179710947,0.15431500207785012,0.1569700327838574,0.1844438287851503,84,29542,9,10979,2700,0.0019393267765618507,0.6820427575379785,0.000207785011774484,0.25347462714134,0.0623355035323452,20725,22589,0.4784827076695757,0.5215172923304243,96.90400332456018,80.05286974188485,Baixa
São José do Rio Preto,SP,391294,399944,27738,33826,75106,79566,64736,56419,62553,0.06935470965935231,0.08457684075770608,0.1877912907807093,0.1989428519992799,0.16186266077250816,0.14106724941491808,0.1564043966155262,3685,270954,285,100143,24877,0.009213789930590282,0.677479847178605,0.0007125997639669554,0.2503925549576941,0.06220120816914368,188155,211789,0.4704533634708859,0.529546636529114,97.83719720760907,80.6532039485528,Baixa
São José do Sabugi,PB,2801,3401,304,311,607,620,580,450,529,0.0893854748603352,0.09144369303146134,0.17847691855336667,0.1822993237283152,0.17053807703616583,0.13231402528668038,0.1555424875036754,25,1394,3,1750,229,0.0073507791825933545,0.40987944722140546,0.0008820935019112026,0.5145545427815349,0.06733313731255514,1702,1699,0.5004410467509556,0.4995589532490444,82.35812996177594,69.44398706262865,Média
São José do Seridó,RN,3308,3722,339,313,700,736,564,538,532,0.09108006448146158,0.08409457281031703,0.18807092960773777,0.19774314884470715,0.15153143471252015,0.1445459430413756,0.1429339065018807,0,1976,0,1441,305,0.0,0.5308973670069855,0.0,0.3871574422353573,0.08194519075765717,1827,1895,0.4908651262761956,0.5091348737238044,88.87694787748522,74.14803868887695,Média
São José do Sul,RS,1961,1997,122,120,294,342,313,340,466,0.061091637456184275,0.06009013520280421,0.1472208312468703,0.171256885327992,0.15673510265398097,0.1702553830746119,0.23335002503755634,2,1832,1,125,37,0.00100150225338007,0.9173760640961443,0.000500751126690035,0.06259389083625438,0.018527791687531298,985,1012,0.49323985978968454,0.5067601402103155,98.19729594391588,80.35753630445669,Baixa
São José do Vale do Rio Preto,RJ,16679,17817,1498,1693,3417,3201,3037,2555,2416,0.08407700510748162,0.09502160857607903,0.19178312847280687,0.17965987539989897,0.1704551832519504,0.14340236852444294,0.1356008306673402,15,11553,19,4481,1749,0.0008418925745074928,0.648425660885671,0.0010663972610428243,0.251501375091205,0.09816467418757367,8722,9095,0.4895324689902902,0.5104675310097099,93.61284166806982,77.39372509401134,Média
São José do Xingu,MT,3969,4287,526,481,989,954,657,399,281,0.12269652437602052,0.11219967343130394,0.23069745742943784,0.2225332400279916,0.15325402379286215,0.09307207837648705,0.06554700256589689,4,908,274,2662,439,0.0009330534173081409,0.211803125728948,0.06391415908560764,0.6209470492185678,0.10240261254956846,2263,2024,0.5278749708420807,0.4721250291579193,92.58222533240028,78.283881502216,Média
São José dos Ausentes,RS,3070,3194,264,322,670,583,511,455,389,0.08265497808390733,0.1008140262993112,0.2097683155917345,0.18252974326862867,0.15998747651847214,0.1424546023794615,0.12179085785848466,0,2364,0,681,149,0.0,0.7401377582968065,0.0,0.2132122730118973,0.04664996869129618,1662,1532,0.5203506574827802,0.4796493425172198,96.11772072636194,78.95585472761428,Média
São José dos Basílios,MA,3951,5246,650,520,919,986,813,615,743,0.12390392680137248,0.09912314144109798,0.17518109035455584,0.18795272588638964,0.15497521921463972,0.1172321768966832,0.14163171940526115,0,945,2,3599,700,0.0,0.18013724742661075,0.0003812428516965307,0.686046511627907,0.13343499809378573,2634,2612,0.5020968356843309,0.49790316431566906,75.31452535264964,64.85951200914984,Média
São José dos Campos,SP,556025,568173,44367,49804,104491,117052,93638,78321,80500,0.07808713191228728,0.08765640042733464,0.18390701423686096,0.20601471734841326,0.16480543778039436,0.13784709938698247,0.14168219890772704,8041,375729,571,146222,37610,0.01415237964493209,0.6612933032720668,0.001004975597221269,0.25735471414516353,0.06619462734061633,269634,298539,0.47456320522094503,0.5254367947790549,97.86191881698004,80.68860892721055,Baixa
São José dos Cordeiros,PB,2269,2762,280,212,379,500,474,401,516,0.10137581462708183,0.07675597393193338,0.13721940622737147,0.18102824040550325,0.1716147719044171,0.14518464880521362,0.18682114409847936,0,1083,0,1561,118,0.0,0.3921071687183201,0.0,0.5651701665459812,0.042722664735698766,1379,1383,0.499275887038378,0.500724112961622,82.15061549601738,69.59304851556844,Média
São José dos Pinhais,PR,255272,261455,22633,25947,57072,56664,42947,30817,25375,0.08656556577613739,0.09924078713354115,0.21828612954428103,0.21672563156183663,0.1642615364020577,0.11786731942399266,0.0970530301581534,1079,168335,228,79270,12543,0.004126905203572316,0.643839284006808,0.0008720429901895164,0.3031879290891358,0.047973838710294314,126195,135260,0.4826643208200264,0.5173356791799736,97.63515710160449,80.4360979900939,Baixa
São José dos Quatro Marcos,MT,13110,14438,1146,1107,2363,2790,2579,2214,2239,0.0793738744978529,0.0766726693447846,0.1636653276077019,0.19324006095027013,0.17862584845546475,0.1533453386895692,0.15507688045435655,37,5911,8,7645,837,0.0025626818118853027,0.409405734866325,0.0005540933647319574,0.5295054716719767,0.057972018285081035,7106,7332,0.4921734312231611,0.5078265687768388,90.80205014544951,76.16712841113727,Média
São José dos Ramos,PB,3153,4551,459,490,887,877,724,512,602,0.1008569545154911,0.10766864425401011,0.1949022192924632,0.19270490002197319,0.15908591518347615,0.11250274664908812,0.13227862008349814,0,1316,8,2906,321,0.0,0.28916721599648426,0.0017578554163920018,0.6385409800043946,0.07053394858272907,2267,2284,0.4981322786200835,0.5018677213799165,69.28147659854977,59.437705998681615,Alta
São João,PE,14096,18215,2006,1870,3645,3540,2853,1948,2353,0.11012901454844908,0.10266264068075762,0.20010979961570136,0.19434531979138073,0.1566291517979687,0.10694482569311008,0.12917924787263244,6,5908,2,11341,958,0.00032939884710403514,0.32434806478177325,0.00010979961570134505,0.6226187208344771,0.05259401592094428,8839,9376,0.4852594015920944,0.5147405984079055,77.38676914630798,65.8074663738677,Média
São João,PR,9179,9647,721,823,1731,1608,1567,1521,1676,0.07473826059915,0.08531149580180367,0.17943402093915206,0.16668394319477559,0.1624339172799834,0.1576655955219239,0.17373276666321136,7,6764,2,2705,169,0.0007256141805742718,0.7011506167720535,0.0002073183373069348,0.28039805120762934,0.01751839950243599,4691,4956,0.4862651601534156,0.5137348398465844,95.14875090701771,78.5542655747901,Média
São João Batista,MA,11758,14385,1677,1438,2623,2936,2155,1609,1947,0.11657977059436914,0.09996524157108098,0.18234271810914146,0.2041014946124435,0.14980882864094544,0.11185262426138338,0.13534932221063609,4,2630,15,9945,1791,0.00027806743135210286,0.18282933611400765,0.0010427528675703858,0.6913451511991658,0.12450469238790407,7185,7200,0.4994786235662148,0.5005213764337852,81.73792144595065,69.91963851233926,Média
São João Batista,SC,25290,25856,2278,2536,5737,5310,4236,3259,2500,0.08810334158415842,0.09808168316831684,0.22188273514851486,0.20536819306930693,0.16383044554455445,0.12604424504950495,0.09668935643564357,23,21253,33,3587,960,0.0008895420792079208,0.821975556930693,0.001276299504950495,0.13872988861386137,0.03712871287128713,12700,13156,0.4911819306930693,0.5088180693069307,97.81095297029702,79.88381806930694,Média
São João Batista do Glória,MG,5989,6332,447,532,1110,1172,1111,886,1074,0.07059380922299431,0.08401768793430196,0.17530006317119393,0.18509159823120658,0.17545799115603286,0.1399241945672773,0.16961465571699305,9,4137,1,1870,315,0.001421351863550221,0.653348073278585,0.00015792798483891344,0.2953253316487682,0.04974731522425774,3150,3182,0.4974731522425774,0.5025268477574226,94.58307012002527,78.24873657612129,Média
São João Evangelista,MG,10932,12337,1072,1124,2132,2103,1951,1763,2192,0.08689308583934506,0.09110804895841777,0.17281348788198103,0.1704628353732674,0.15814217394828564,0.14290346113317662,0.17767690686552645,12,2682,5,8320,1318,0.0009726837967090865,0.21739482856448084,0.0004052849152954527,0.6743940990516333,0.10683310367188133,6039,6298,0.48950312069384777,0.5104968793061522,88.61149388019778,75.33938558806841,Média
São João Nepomuceno,MG,20460,21135,1615,1647,3489,3649,3356,3541,3838,0.07641353205583155,0.07792760823278921,0.16508161816891412,0.17265199905370238,0.15878873905843388,0.16754199195647032,0.18159451147385852,10,10951,8,6875,3291,0.0004731488052992666,0.5181452566832269,0.0003785190442394133,0.3252898036432458,0.15571327182398864,9936,11199,0.4701206529453513,0.5298793470546487,96.80624556422995,80.6613200851668,Baixa
São João d'Aliança,GO,10027,10796,1162,1283,2534,2166,1552,1152,947,0.10763245646535755,0.11884031122638014,0.23471656168951463,0.2006298629121897,0.14375694701741384,0.10670618747684328,0.08771767321230085,17,2523,26,6474,1756,0.0015746572804742497,0.23369766580214896,0.0024082993701370877,0.5996665431641348,0.16265283438310485,5800,4996,0.5372360133382734,0.4627639866617266,92.87699147832531,78.34207113745833,Média
São João da Baliza,RR,5718,6327,801,777,1402,1361,926,551,509,0.12660028449502134,0.12280701754385964,0.22159001106369527,0.21510984668879407,0.14635688319898846,0.08708708708708708,0.08044886992255414,3,1278,336,3847,863,0.000474158368895211,0.2019914651493599,0.05310573731626363,0.6080290817132923,0.13639955745218904,3401,2926,0.5375375375375375,0.4624624624624625,90.37458511142722,76.63126284178915,Média
São João da Barra,RJ,28134,29832,2176,2324,4996,5591,5366,4717,4662,0.07294180745508179,0.0779029230356664,0.16747117189595065,0.1874161973719496,0.17987396084741217,0.15811879860552427,0.15627514078841512,6,17226,8,10390,2202,0.00020112630732099757,0.577433628318584,0.0002681684097613301,0.3482837221775275,0.07381335478680612,14404,15428,0.4828372217752749,0.5171627782247251,94.30812550281577,78.282582461786,Média
São João da Boa Vista,SP,75408,77523,5382,6173,12867,14921,13098,11858,13224,0.06942455787314733,0.07962798137326987,0.1659765488951666,0.19247191156173007,0.16895630974033513,0.15296105671865123,0.17058163383769978,168,57843,24,14854,4634,0.002167098796486204,0.7461398552687589,0.00030958554235517203,0.19160765192265522,0.059775808469744465,36771,40752,0.4743237490809179,0.5256762509190821,97.27177740799505,80.02484423977401,Baixa
São João da Canabrava,PI,2612,3473,338,282,475,635,570,542,631,0.09732219982723869,0.08119781169018139,0.13676936366253958,0.18283904405413187,0.1641232363950475,0.15606104232651885,0.18168730204434208,3,1071,1,2193,205,0.0008638065073423554,0.30837892312122084,0.00028793550244745177,0.6314425568672617,0.05902677800172761,1697,1776,0.48862654765332564,0.5113734523466743,75.2087532392744,64.32565505326806,Média
São João da Fronteira,PI,3106,4244,482,460,736,774,697,512,583,0.11357210179076344,0.10838831291234684,0.17342130065975495,0.1823751178133836,0.16423185673892554,0.12064090480678605,0.1373704052780396,7,902,3,3048,284,0.001649387370405278,0.21253534401508012,0.000706880301602262,0.7181903864278982,0.06691800188501414,2096,2148,0.4938737040527804,0.5061262959472196,73.18567389255419,62.94792648444863,Média
São João da Lagoa,MG,3418,3854,318,315,634,737,620,623,607,0.08251167618059159,0.08173326414115205,0.16450441100155683,0.19122989102231447,0.16087182148417228,0.16165023352361182,0.15749870264660093,9,779,3,2719,344,0.00233523611831863,0.20212765957446807,0.0007784120394395433,0.7055007784120394,0.0892579138557343,1996,1858,0.5179034769071095,0.4820965230928905,88.68707836014529,75.33341982355994,Média
São João da Mata,MG,2292,2446,186,163,404,422,431,413,427,0.07604251839738348,0.06663941128372854,0.1651676206050695,0.17252657399836469,0.17620605069501227,0.1688470973017171,0.17457072771872445,1,2067,2,289,87,0.0004088307440719542,0.8450531479967294,0.0008176614881439084,0.11815208503679477,0.03556827473426002,1253,1193,0.5122649223221586,0.48773507767784136,93.7040065412919,76.83605887162715,Média
São João da Paraúna,GO,1348,1471,114,109,194,267,261,225,301,0.07749830047586675,0.07409925220938138,0.1318830727396329,0.18150917743031952,0.17743031951053706,0.15295717199184228,0.20462270564242013,0,534,1,798,138,0.0,0.36301835486063905,0.0006798096532970768,0.5424881033310673,0.0938137321549966,728,743,0.49490142760027195,0.5050985723997281,91.63834126444596,77.27056424201226,Média
São João da Ponta,PA,3032,3338,375,311,607,593,530,433,489,0.11234272019173158,0.09316956261234272,0.18184541641701618,0.17765128819652487,0.15877771120431397,0.12971839424805273,0.14649490713001798,1,300,1,2933,103,0.0002995805871779509,0.08987417615338526,0.0002995805871779509,0.8786698621929299,0.030856800479328938,1728,1610,0.5176752546434991,0.4823247453565009,90.8328340323547,77.6003594967046,Média
São João da Ponte,MG,15059,19233,1830,1780,3324,3763,2905,2604,3027,0.09514896272032444,0.0925492642853429,0.17282795195757292,0.19565330421671087,0.1510424790724276,0.13539229449383872,0.15738574325378257,15,3952,6,12691,2569,0.0007799095304944627,0.2054801643009411,0.00031196381219778506,0.6598554567670151,0.13357250558935163,9856,9377,0.5124525555035616,0.4875474444964384,78.29771746477408,67.07643113398845,Média
São João da Serra,PI,3549,4945,483,377,712,894,782,698,999,0.09767441860465116,0.0762386248736097,0.14398382204246715,0.18078867542972699,0.15813953488372093,0.1411526794742164,0.20202224469160768,8,1006,7,3260,664,0.0016177957532861476,0.20343781597573307,0.0014155712841253793,0.6592517694641051,0.13427704752275024,2434,2511,0.4922143579373104,0.5077856420626896,71.76946410515671,62.096663296258846,Média
São João da Urtiga,RS,3632,3866,194,205,566,532,624,765,980,0.05018106570098293,0.05302638385928608,0.1464045525090533,0.13760993274702535,0.16140713916192448,0.19787894464562855,0.25349198137609935,0,3643,0,177,46,0.0,0.9423176409725815,0.0,0.04578375581996896,0.01189860320744956,1920,1946,0.4966373512674599,0.5033626487325401,93.94723228142783,76.90688049663736,Média
São João da Varjota,PI,2487,3439,359,296,554,687,553,442,548,0.10439081128234952,0.08607153242221575,0.16109334108752543,0.19976737423669672,0.16080255888339634,0.1285257342250654,0.1593486478627508,0,272,8,1707,1452,0.0,0.07909275952311719,0.0023262576330328583,0.49636522244838616,0.4222157603954638,1678,1761,0.48793253852864205,0.512067461471358,72.31753416690898,62.861006106426295,Média
São João das Duas Pontes,SP,1981,2162,167,173,326,359,391,357,389,0.07724329324699353,0.08001850138760407,0.150786308973173,0.16604995374653098,0.18085106382978725,0.16512488436632747,0.1799259944495837,2,1212,0,857,91,0.0009250693802035153,0.5605920444033302,0.0,0.3963922294172063,0.04209065679925995,1076,1086,0.4976873265494912,0.5023126734505088,91.62812210915818,76.3422756706753,Média
São João das Missões,MG,7401,9254,1374,1288,2017,1776,1077,822,900,0.14847633455802897,0.13918305597579425,0.2179598011670629,0.19191700886103308,0.11638210503566025,0.08882645342554571,0.09725524097687487,0,605,6438,1933,278,0.0,0.06537713421223255,0.6956991571212449,0.20888264534255457,0.030041063323968015,4701,4553,0.5079965420358764,0.49200345796412365,79.9762264966501,70.33952885238816,Média
São João de Iracema,SP,1396,1507,120,122,266,211,276,222,290,0.07962840079628401,0.0809555408095554,0.17650962176509621,0.14001327140013273,0.1831453218314532,0.14731254147312542,0.192435301924353,1,683,0,693,130,0.0006635700066357001,0.45321831453218314,0.0,0.45985401459854014,0.08626410086264101,741,766,0.49170537491705374,0.5082946250829462,92.63437292634373,77.6522893165229,Média
São João de Meriti,RJ,349268,357783,29035,32533,66396,66940,59529,52748,50602,0.08115254218339049,0.09092941811097788,0.18557617326703615,0.18709664796818182,0.1663829751553316,0.14743014620594047,0.14143209710914156,262,104303,213,181620,71385,0.0007322874479782438,0.2915258690323464,0.0005953329252647555,0.5076261309229337,0.19952037967147684,166036,191747,0.4640690027195255,0.5359309972804744,97.62006579407071,82.04113387164846,Baixa
São João de Pirabas,PA,13158,15704,1851,1531,3085,3093,2387,1733,2024,0.11786805909322466,0.09749108507386653,0.19644676515537443,0.1969561895058584,0.15199949057564952,0.11035404992358634,0.12888436067244013,9,2495,4,12339,857,0.0005731023942944473,0.1588767193071829,0.00025471217524197657,0.7857233825776873,0.05457208354559348,8058,7646,0.5131176770249618,0.4868823229750382,83.7875700458482,71.62652827305146,Média
São João del Rei,MG,74420,76536,5199,6584,13558,13740,12770,12238,12447,0.06792881781122609,0.08602487718197972,0.17714539563081425,0.1795233615553465,0.16684958712239992,0.15989860980453643,0.1626293508936971,103,39803,52,27674,8904,0.0013457719243231943,0.5200559213964671,0.0006794188355806418,0.36158147799728235,0.11633740984634681,36490,40046,0.4767691021218773,0.5232308978781227,97.23528796906031,80.85677328316088,Baixa
São João do Araguaia,PA,8036,9968,1259,945,1882,1902,1531,1270,1179,0.12630417335473515,0.09480337078651685,0.18880417335473515,0.19081059390048155,0.15359149277688602,0.12740770465489568,0.1182784911717496,10,1390,20,7041,1507,0.0010032102728731941,0.139446227929374,0.0020064205457463883,0.7063603531300161,0.15118378812199038,5356,4612,0.5373194221508828,0.46268057784911715,80.6179775280899,69.15951043338686,Média
São João do Arraial,PI,4788,6222,820,646,1186,1253,819,662,836,0.13179042108646738,0.10382513661202186,0.19061395049823207,0.20138219222115075,0.13162970106075217,0.10639665702346512,0.13436194149791064,3,975,3,4804,437,0.00048216007714561236,0.156702025072324,0.00048216007714561236,0.7720990035358406,0.0702346512375442,3145,3077,0.505464480874317,0.49453551912568305,76.95274831243974,66.2651880424301,Média
São João do Caiuá,PR,3918,4477,377,338,757,746,785,724,750,0.08420817511726603,0.07549698458789368,0.16908644181371454,0.1666294393567121,0.17534062988608443,0.16171543444270717,0.16752289479562207,9,1784,2,2428,254,0.0020102747375474648,0.398481125753853,0.00044672771945499217,0.5423274514183605,0.05673442037078401,2192,2285,0.48961358052267145,0.5103864194773285,87.51396024123297,73.6687513960241,Média
São João do Cariri,PB,2808,3390,276,288,557,572,552,506,639,0.08141592920353982,0.08495575221238938,0.16430678466076695,0.1687315634218289,0.16283185840707964,0.14926253687315635,0.18849557522123894,4,1342,13,1812,219,0.0011799410029498525,0.3958702064896755,0.0038348082595870206,0.5345132743362832,0.06460176991150443,1659,1731,0.4893805309734513,0.5106194690265486,82.83185840707965,70.03451327433629,Média
São João do Carú,MA,6234,8684,1428,1082,1615,1705,1130,870,854,0.16444035006909258,0.12459695992630124,0.18597420543528329,0.19633809304467986,0.13012436665131277,0.10018424689083372,0.09834177798249655,2,1297,60,6184,1141,0.00023030861354214648,0.149355135882082,0.006909258406264394,0.7121142330723169,0.13139106402579456,4459,4225,0.5134730538922155,0.4865269461077844,71.78719484108706,62.15914325195763,Média
São João do Itaperiú,SC,3360,3491,322,299,680,674,528,506,482,0.09223718132340304,0.08564881122887424,0.194786594099112,0.19306788885706103,0.15124606130048696,0.14494414207963335,0.1380693211114294,3,2876,3,573,36,0.0008593526210254941,0.8238327126897736,0.0008593526210254941,0.16413635061586937,0.01031223145230593,1796,1695,0.5144657691205958,0.48553423087940417,96.24749355485534,78.8524778000573,Média
São João do Ivaí,PR,7826,8881,620,656,1274,1459,1500,1525,1847,0.06981195811282513,0.07386555568066659,0.14345231392861163,0.16428330143001915,0.1688998986600608,0.17171489697106182,0.20797207521675487,51,4945,2,3329,554,0.005742596554442068,0.5568066659160005,0.00022519986488008108,0.37484517509289494,0.062380362571782456,4290,4591,0.4830537101677739,0.5169462898322261,88.12070712757573,73.63573921855648,Média
São João do Jaguaribe,CE,3986,5004,336,346,670,804,946,817,1085,0.0671462829736211,0.06914468425259793,0.13389288569144683,0.1606714628297362,0.18904876099120704,0.16326938449240608,0.2168265387689848,1,1503,0,3275,225,0.00019984012789768185,0.30035971223021585,0.0,0.654476418864908,0.044964028776978415,2357,2647,0.4710231814548361,0.5289768185451639,79.65627498001598,67.94264588329337,Média
São João do Manhuaçu,MG,7908,8692,870,915,1771,1709,1333,1092,1002,0.10009203865623562,0.10526921306948918,0.20375057524160148,0.196617579383341,0.15335941095260008,0.12563276576161989,0.11527841693511275,1,3412,1,4636,642,0.0001150483202945237,0.39254486884491485,0.0001150483202945237,0.5333640128854119,0.07386102162908421,4375,4317,0.5033364012885412,0.4966635987114588,90.98021168890934,76.29061205706395,Média
São João do Manteninha,MG,3774,4352,385,346,698,766,770,654,733,0.08846507352941177,0.07950367647058823,0.16038602941176472,0.17601102941176472,0.17693014705882354,0.15027573529411764,0.1684283088235294,2,1298,0,2670,382,0.00045955882352941176,0.29825367647058826,0.0,0.6135110294117647,0.08777573529411764,2098,2254,0.4820772058823529,0.5179227941176471,86.71875,73.46461397058825,Média
São João do Oeste,SC,5263,5311,337,338,867,878,904,887,1100,0.0634532103182075,0.06364149877612503,0.16324609301449822,0.16531726605159103,0.1702127659574468,0.1670118621728488,0.2071173037092826,0,5063,1,226,21,0.0,0.9533044624364526,0.00018828845791752966,0.0425531914893617,0.003954057616268123,2668,2643,0.5023536057239691,0.49764639427603086,99.09621540199586,80.81698361890417,Baixa
São João do Oriente,MG,5101,5844,462,409,901,944,1046,951,1131,0.07905544147843943,0.06998631074606435,0.15417522245037646,0.16153319644079397,0.17898699520876113,0.16273100616016428,0.1935318275154004,19,2271,1,3159,394,0.0032511978097193705,0.3886036960985626,0.00017111567419575633,0.5405544147843943,0.06741957563312799,2859,2985,0.48921971252566737,0.5107802874743327,87.2861054072553,73.62474332648873,Média
São João do Pacuí,MG,2629,3171,291,227,518,657,479,426,573,0.09176915799432356,0.07158625039419741,0.16335540838852097,0.20719016083254493,0.1510564490696941,0.13434247871333965,0.18070009460737937,0,584,0,2073,514,0.0,0.18416903185115105,0.0,0.6537369914853358,0.16209397666351308,1652,1519,0.5209713024282561,0.47902869757174393,82.90760012614318,70.95175023651846,Média
São João do Paraíso,MA,6560,7571,873,721,1402,1524,1168,884,999,0.11530841368379342,0.09523180557390042,0.18518029322414475,0.20129441289129574,0.15427288337075684,0.11676132611279884,0.13195086514331,0,1916,1,4956,698,0.0,0.2530709285431251,0.0001320829480914014,0.6546030907409853,0.09219389776779818,3954,3617,0.5222559767534012,0.47774402324659887,86.64641394795932,73.54140800422667,Média
São João do Paraíso,MG,15413,19423,1847,1909,3750,3758,2902,2401,2856,0.09509344591463728,0.09828553776450599,0.19307007156463987,0.19348195438397775,0.14941049271482262,0.12361633115378674,0.14704216650362972,15,5793,12,12663,940,0.0007722802862585595,0.29825464655305567,0.0006178242290068476,0.6519590176594758,0.04839623127220306,9611,9812,0.49482572208206765,0.5051742779179323,79.35437368068784,67.49930494774236,Média
São João do Pau d'Alho,SP,1788,1899,113,127,267,267,317,329,479,0.05950500263296472,0.06687730384412849,0.1406003159557662,0.1406003159557662,0.16692996313849395,0.1732490784623486,0.25223802001053186,6,1244,0,543,106,0.00315955766192733,0.6550816219062665,0.0,0.2859399684044234,0.055818852027382834,938,961,0.4939441811479726,0.5060558188520273,94.15481832543445,78.24960505529228,Média
São João do Piauí,PI,13836,16672,1831,1770,3267,3295,2478,1943,2088,0.10982485604606526,0.10616602687140116,0.19595729366602688,0.19763675623800384,0.14863243761996162,0.11654270633397312,0.12523992322456814,46,3444,18,9185,3979,0.002759117082533589,0.20657389635316697,0.001079654510556622,0.5509237044145874,0.23866362763915547,8081,8591,0.4847048944337812,0.5152951055662188,82.989443378119,70.7317058541267,Média
